cncode,yr,deflator,weight,age,hhsize,male,married,literate,yedu,urban,labor,haccount,hloan_rec,own_house,yhtot,d_labor1,d_labor2,d_labor3,d_age1,d_age2,d_age3,d_age4,yhtot_usd
ARM,1996,0.00238141,1,40,5,1,1,1,,1,1,0,0,1,336000,1,0,0,0,0,1,0,800.1536255
ARM,1996,0.00238141,1,19,7,0,1,1,,0,3,0,0,1,4966800,0,0,1,1,0,0,0,11827.98438
ARM,1996,0.00238141,1,65,1,1,1,1,,0,3,0,0,1,103200,0,0,1,0,0,0,1,245.7614594
ARM,1996,0.00238141,1,44,3,0,1,1,,1,3,1,0,1,53406,0,0,1,0,0,1,0,127.1815567
ARM,1996,0.00238141,1,37,4,0,,1,,1,1,0,0,1,338400,1,0,0,0,1,0,0,805.8689575
ARM,1996,0.00238141,1,30,5,0,1,1,,0,1,1,1,1,1894800,1,0,0,0,1,0,0,4512.294922
ARM,1996,0.00238141,1,64,4,0,0,1,,0,3,0,0,0,151200,0,0,1,0,0,0,1,360.0691223
ARM,1996,0.00238141,1,56,1,1,0,1,,1,1,0,0,1,133200,1,0,0,0,0,1,0,317.2037354
ARM,1996,0.00238141,1,53,3,0,1,1,,1,3,0,0,1,156000,0,0,1,0,0,1,0,371.4998779
ARM,1996,0.00238141,1,37,5,1,1,1,,0,1,0,0,1,443400,1,0,0,0,1,0,0,1055.916992
ARM,1996,0.00238141,1,34,6,0,1,1,,1,1,0,0,1,604800,1,0,0,0,1,0,0,1440.276489
ARM,1996,0.00238141,1,60,9,1,1,1,,1,2,0,0,0,0,0,1,0,0,0,0,1,0
ARM,1996,0.00238141,1,84,1,0,0,1,,1,3,0,0,1,44400,0,0,1,0,0,0,1,105.734581
ARM,1996,0.00238141,1,39,3,0,1,1,,0,1,0,0,1,864000,1,0,0,0,1,0,0,2057.537842
ARM,1996,0.00238141,1,60,2,0,0,1,,0,3,0,0,1,212340,0,0,1,0,0,0,1,505.6684875
ARM,1996,0.00238141,1,43,5,0,1,1,,1,2,0,0,1,79515,0,1,0,0,0,1,0,189.3577728
ARM,1996,0.00238141,1,24,6,0,1,1,,0,3,0,0,1,832800,0,0,1,0,1,0,0,1983.237793
ARM,1996,0.00238141,1,70,1,1,0,1,,1,3,0,0,0,273600,0,0,1,0,0,0,1,651.5536499
ARM,1996,0.00238141,1,38,5,1,1,1,,0,2,0,0,1,0,0,1,0,0,1,0,0,0
ARM,1996,0.00238141,1,73,1,0,0,1,,1,3,0,0,1,34000,0,0,1,0,0,0,1,80.96792603
ARM,1996,0.00238141,1,68,6,0,1,1,,0,3,0,0,1,169200,0,0,1,0,0,0,1,402.9344788
ARM,1996,0.00238141,1,70,2,0,0,1,,1,3,0,0,1,38400,0,0,1,0,0,0,1,91.44612885
ARM,1996,0.00238141,1,71,1,0,0,1,,0,3,0,0,1,74109,0,0,1,0,0,0,1,176.4838715
ARM,1996,0.00238141,1,39,4,1,1,1,,0,1,0,1,0,306600,1,0,0,0,1,0,0,730.1401367
ARM,1996,0.00238141,1,42,2,0,0,1,,1,1,1,0,1,114078.75,1,0,0,0,0,1,0,271.6682129
ARM,1996,0.00238141,1,32,4,1,1,1,,0,3,0,0,1,738000,0,0,1,0,1,0,0,1757.480225
ARM,1996,0.00238141,1,42,4,1,1,1,,0,1,0,0,1,937200,1,0,0,0,0,1,0,2231.856934
ARM,1996,0.00238141,1,68,3,1,1,1,,1,3,0,0,1,158400,0,0,1,0,0,0,1,377.215271
ARM,1996,0.00238141,1,78,2,1,1,1,,1,3,0,0,1,116800,0,0,1,0,0,0,1,278.1486206
ARM,1996,0.00238141,1,65,2,1,1,1,,1,1,0,0,1,2084940,1,0,0,0,0,0,1,4965.096191
ARM,1996,0.00238141,1,34,5,0,1,1,,0,1,0,0,1,2881200,1,0,0,0,1,0,0,6861.316895
ARM,1996,0.00238141,1,40,4,1,1,1,,1,2,0,0,0,43515,0,1,0,0,0,1,0,103.627037
ARM,1996,0.00238141,1,69,2,1,1,1,,1,3,0,0,1,120876,0,0,1,0,0,0,1,287.8552551
ARM,1996,0.00238141,1,70,5,0,1,1,,0,3,0,0,1,224400,0,0,1,0,0,0,1,534.3883057
ARM,1996,0.00238141,1,61,2,1,1,1,,0,3,0,0,1,849180,0,0,1,0,0,0,1,2022.245361
ARM,1996,0.00238141,1,55,3,1,1,1,,0,1,0,0,1,945600,1,0,0,0,0,1,0,2251.86084
ARM,1996,0.00238141,1,30,4,0,1,1,,0,1,0,0,1,1019400,1,0,0,0,1,0,0,2427.608887
ARM,1996,0.00238141,1,29,2,1,0,1,,1,1,0,0,1,76800,1,0,0,0,1,0,0,182.8922577
ARM,1996,0.00238141,1,58,2,0,1,1,,0,1,0,0,1,217200,1,0,0,0,0,1,0,517.2421265
ARM,1996,0.00238141,1,67,3,1,1,1,,0,3,0,0,1,586800,0,0,1,0,0,0,1,1397.411133
ARM,1996,0.00238141,1,5,5,1,,0,,0,3,0,0,1,40800,0,0,1,1,0,0,0,97.16150665
ARM,1996,0.00238141,1,69,1,1,0,1,,0,3,0,0,1,1088160,0,0,1,0,0,0,1,2591.354492
ARM,1996,0.00238141,1,32,4,0,1,1,,1,3,0,1,1,789270,0,0,1,0,1,0,0,1879.575073
ARM,1996,0.00238141,1,66,1,1,0,1,,0,3,0,0,1,106500,0,0,1,0,0,0,1,253.6201172
ARM,1996,0.00238141,1,51,5,0,1,1,,0,1,0,0,0,96000,1,0,0,0,0,1,0,228.6153107
ARM,1996,0.00238141,1,41,6,0,1,1,,0,1,0,0,1,122400,1,0,0,0,0,1,0,291.4845276
ARM,1996,0.00238141,1,59,9,1,1,1,,1,3,0,0,0,413508,0,0,1,0,0,1,0,984.7318726
ARM,1996,0.00238141,1,46,6,1,1,1,,1,3,0,0,1,1255692,0,0,1,0,0,1,0,2990.316895
ARM,1996,0.00238141,1,39,6,1,1,1,,1,1,0,0,1,939466.5,1,0,0,0,1,0,0,2237.254395
ARM,1996,0.00238141,1,68,1,0,0,1,,1,3,0,0,1,127956,0,0,1,0,0,0,1,304.7156372
ARM,1996,0.00238141,1,76,7,0,1,1,,0,3,0,0,1,67200,0,0,1,0,0,0,1,160.0307159
ARM,1996,0.00238141,1,64,6,1,1,1,,0,3,0,0,1,1484400,0,0,1,0,0,0,1,3534.964355
ARM,1996,0.00238141,1,67,2,0,0,1,,1,3,0,0,0,37800,0,0,1,0,0,0,1,90.01728058
ARM,1996,0.00238141,1,70,1,0,0,1,,0,3,0,0,1,144000,0,0,1,0,0,0,1,342.9229736
ARM,1996,0.00238141,1,48,4,1,1,1,,1,1,0,0,1,888600,1,0,0,0,0,1,0,2116.120605
ARM,1996,0.00238141,1,38,4,0,1,1,,1,1,0,0,1,180000,1,0,0,0,1,0,0,428.653717
ARM,1996,0.00238141,1,35,5,0,1,1,,0,1,0,0,1,290400,1,0,0,0,1,0,0,691.5613403
ARM,1996,0.00238141,1,59,8,1,1,1,,0,1,0,0,1,382800,1,0,0,0,0,1,0,911.6035767
ARM,1996,0.00238141,1,44,4,1,1,1,,1,1,0,0,1,150840,1,0,0,0,0,1,0,359.2118225
ARM,1996,0.00238141,1,61,5,1,1,1,,1,1,1,0,1,261757.5,1,0,0,0,0,0,1,623.3518066
ARM,1996,0.00238141,1,67,1,0,0,1,,1,3,0,0,1,45454.5,0,0,1,0,0,0,1,108.2457809
ARM,1996,0.00238141,1,63,5,1,1,1,,1,3,0,0,1,1193490,0,0,1,0,0,0,1,2842.188477
ARM,1996,0.00238141,1,38,5,1,1,1,,0,2,0,0,1,660000,0,1,0,0,1,0,0,1571.730225
ARM,1996,0.00238141,1,60,1,0,0,1,,0,1,0,0,1,274050,1,0,0,0,0,0,1,652.6253052
ARM,1996,0.00238141,1,45,3,1,1,1,,1,1,0,1,1,1532250,1,0,0,0,0,1,0,3648.914795
ARM,1996,0.00238141,1,38,5,1,1,1,,0,1,0,0,1,1398360,1,0,0,0,1,0,0,3330.067871
ARM,1996,0.00238141,1,38,3,0,0,1,,1,1,0,0,1,214320,1,0,0,0,1,0,0,510.3836975
ARM,1996,0.00238141,1,35,6,0,1,1,,0,3,0,0,1,14400,0,0,1,0,1,0,0,34.29229736
ARM,1996,0.00238141,1,84,2,0,1,1,,1,3,1,0,1,204600,0,0,1,0,0,0,1,487.2363892
ARM,1996,0.00238141,1,40,4,0,1,1,,1,1,0,0,1,2498100,1,0,0,0,0,1,0,5948.999023
ARM,1996,0.00238141,1,28,4,1,1,1,,0,2,0,0,1,140400,0,1,0,0,1,0,0,334.349884
ARM,1996,0.00238141,1,56,1,1,0,1,,1,3,0,0,0,94356,0,0,1,0,0,1,0,224.7002716
ARM,1996,0.00238141,1,71,2,1,1,1,,1,3,0,0,0,70800,0,0,1,0,0,0,1,168.6037903
ARM,1996,0.00238141,1,35,5,1,1,1,,1,2,0,0,1,0,0,1,0,0,1,0,0,0
ARM,1996,0.00238141,1,68,5,1,1,1,,1,3,1,0,1,857670,0,0,1,0,0,0,1,2042.463501
ARM,1996,0.00238141,1,33,4,1,1,1,,0,3,0,0,1,78000,0,0,1,0,1,0,0,185.749939
ARM,1996,0.00238141,1,68,2,1,1,1,,1,3,0,0,1,193260,0,0,1,0,0,0,1,460.2312012
ARM,1996,0.00238141,1,66,6,1,1,1,,1,3,0,0,1,142072.5,0,0,1,0,0,0,1,338.3327942
ARM,1996,0.00238141,1,29,5,0,1,1,,0,1,0,0,1,240480,1,0,0,0,1,0,0,572.6813354
ARM,1996,0.00238141,1,41,5,1,1,1,,0,1,0,0,1,943200,1,0,0,0,0,1,0,2246.145508
ARM,1996,0.00238141,1,37,5,1,1,1,,1,1,0,0,1,230400,1,0,0,0,1,0,0,548.6767578
ARM,1996,0.00238141,1,70,3,1,1,1,,1,1,0,0,1,133320,1,0,0,0,0,0,1,317.489502
ARM,1996,0.00238141,1,39,6,1,1,1,,1,1,0,0,1,408630,1,0,0,0,1,0,0,973.1153564
ARM,1996,0.00238141,1,86,4,1,1,1,,1,3,0,0,0,99600,0,0,1,0,0,0,1,237.188385
ARM,1996,0.00238141,1,70,1,0,0,1,,1,3,0,0,1,0,0,0,1,0,0,0,1,0
ARM,1996,0.00238141,1,28,10,0,0,1,,1,2,0,0,1,405600,0,1,0,0,1,0,0,965.8997192
ARM,1996,0.00238141,1,61,3,0,1,1,,0,3,0,0,1,132157.5,0,0,1,0,0,0,1,314.7211304
ARM,1996,0.00238141,1,39,4,1,1,1,,0,1,0,0,1,2328000,1,0,0,0,1,0,0,5543.921387
ARM,1996,0.00238141,1,34,2,0,1,1,,1,1,0,0,1,85100,1,0,0,0,1,0,0,202.6579437
ARM,1996,0.00238141,1,48,5,1,1,1,,0,1,1,0,0,622326,1,0,0,0,0,1,0,1482.013062
ARM,1996,0.00238141,1,44,4,1,1,1,,0,1,0,0,1,156000,1,0,0,0,0,1,0,371.4998779
ARM,1996,0.00238141,1,50,2,0,0,1,,1,1,0,0,1,426126,1,0,0,0,0,1,0,1014.780518
ARM,1996,0.00238141,1,75,6,1,1,1,,1,1,0,0,1,1895760,1,0,0,0,0,0,1,4514.581055
ARM,1996,0.00238141,1,74,6,1,0,1,,1,3,0,0,1,990870,0,0,1,0,0,0,1,2359.667236
ARM,1996,0.00238141,1,75,6,1,0,1,,1,3,0,0,1,54000,0,0,1,0,0,0,1,128.5961151
ARM,1996,0.00238141,1,65,2,0,1,1,,0,1,1,0,1,209160,1,0,0,0,0,0,1,498.0956116
ARM,1996,0.00238141,1,84,5,0,0,1,,0,3,0,0,1,1036400,0,0,1,0,0,0,1,2468.092773
ARM,1996,0.00238141,1,26,6,0,1,1,,1,1,0,0,0,106800,1,0,0,0,1,0,0,254.3345337
ARM,1996,0.00238141,1,28,4,1,0,1,,1,1,1,0,0,116400,1,0,0,0,1,0,0,277.1960754
ARM,1996,0.00238141,1,67,1,0,0,1,,0,3,0,0,0,34800,0,0,1,0,0,0,1,82.8730545
ARM,1996,0.00238141,1,65,1,0,0,1,,1,3,0,0,1,101400,0,0,1,0,0,0,1,241.4749298
ARM,1996,0.00238141,1,65,1,0,0,1,,1,3,0,0,1,336000,0,0,1,0,0,0,1,800.1536255
ARM,1996,0.00238141,1,45,5,1,1,1,,1,1,1,0,1,362763,1,0,0,0,0,1,0,863.8872681
ARM,1996,0.00238141,1,43,6,0,1,1,,1,1,0,0,1,457860,1,0,0,0,0,1,0,1090.352173
ARM,1996,0.00238141,1,23,5,0,0,1,,1,1,0,0,1,43284,1,0,0,0,1,0,0,103.0769272
ARM,1996,0.00238141,1,38,6,1,1,1,,0,1,0,0,1,1251600,1,0,0,0,1,0,0,2980.572266
ARM,1996,0.00238141,1,66,3,1,0,1,,1,3,0,0,1,31200,0,0,1,0,0,0,1,74.29998016
ARM,1996,0.00238141,1,35,2,0,0,1,,1,1,1,0,1,304800,1,0,0,0,1,0,0,725.8536377
ARM,1996,0.00238141,1,41,5,1,1,1,,1,1,0,1,1,477200,1,0,0,0,0,1,0,1136.408569
ARM,1996,0.00238141,1,44,5,1,1,1,,1,1,0,0,1,243030,1,0,0,0,0,1,0,578.7539673
ARM,1996,0.00238141,1,67,1,0,1,1,,1,3,1,0,1,379200,0,0,1,0,0,0,1,903.0305176
ARM,1996,0.00238141,1,70,1,0,0,1,,0,3,0,0,1,119200,0,0,1,0,0,0,1,283.8640137
ARM,1996,0.00238141,1,70,2,1,1,1,,0,3,0,0,1,60000,0,0,1,0,0,0,1,142.8845673
ARM,1996,0.00238141,1,48,6,1,1,1,,0,1,0,0,1,1122000,1,0,0,0,0,1,0,2671.941406
ARM,1996,0.00238141,1,62,2,1,1,1,,0,3,0,0,1,293400,0,0,1,0,0,0,1,698.7055664
ARM,1996,0.00238141,1,68,7,0,0,1,,1,3,0,0,0,484800,0,0,1,0,0,0,1,1154.507324
ARM,1996,0.00238141,1,46,5,1,1,1,,0,3,0,0,1,240000,0,0,1,0,0,1,0,571.538269
ARM,1996,0.00238141,1,39,4,1,1,1,,1,3,0,0,1,322812,0,0,1,0,1,0,0,768.7475586
ARM,1996,0.00238141,1,65,2,1,1,1,,1,3,0,0,1,675600,0,0,1,0,0,0,1,1608.880249
ARM,1996,0.00238141,1,45,3,1,1,1,,0,3,0,0,1,0,0,0,1,0,0,1,0,0
ARM,1996,0.00238141,1,40,4,1,1,1,,1,2,0,0,1,0,0,1,0,0,0,1,0,0
ARM,1996,0.00238141,1,57,5,1,1,1,,1,3,0,0,1,237618,0,0,1,0,0,1,0,565.8657837
ARM,1996,0.00238141,1,66,6,0,0,1,,0,3,0,0,1,211200,0,0,1,0,0,0,1,502.9537048
ARM,1996,0.00238141,1,47,1,0,1,1,,1,1,0,0,0,240000,1,0,0,0,0,1,0,571.538269
ARM,1996,0.00238141,1,60,4,1,1,1,,0,1,0,0,1,2701200,1,0,0,0,0,0,1,6432.663574
ARM,1996,0.00238141,1,33,5,1,1,1,,1,1,0,0,1,1077960,1,0,0,0,1,0,0,2567.064209
ARM,1996,0.00238141,1,46,5,0,1,1,,1,1,0,0,1,128040,1,0,0,0,0,1,0,304.9156799
ARM,1996,0.00238141,1,55,4,1,1,1,,1,1,0,0,1,302400,1,0,0,0,0,1,0,720.1382446
ARM,1996,0.00238141,1,62,1,1,0,1,,1,3,0,0,0,2046012,0,0,1,0,0,0,1,4872.392578
ARM,1996,0.00238141,1,30,1,1,0,1,,0,3,0,0,1,259200,0,0,1,0,1,0,0,617.2613525
ARM,1996,0.00238141,1,38,5,1,1,1,,1,1,1,0,1,292800,1,0,0,0,1,0,0,697.2767334
ARM,1996,0.00238141,1,48,4,0,0,1,,1,1,1,0,1,210000,1,0,0,0,0,1,0,500.0960083
ARM,1996,0.00238141,1,67,2,1,1,1,,1,3,0,0,1,184000,0,0,1,0,0,0,1,438.1793518
ARM,1996,0.00238141,1,14,5,0,,1,,1,3,0,0,1,1671342,0,0,1,1,0,0,0,3980.149658
ARM,1996,0.00238141,1,70,1,0,0,1,,0,1,0,0,1,40800,1,0,0,0,0,0,1,97.16150665
ARM,1996,0.00238141,1,51,1,1,0,1,,0,1,0,0,1,288960,1,0,0,0,0,1,0,688.1320801
ARM,1996,0.00238141,1,44,4,1,1,1,,1,1,0,0,0,522180,1,0,0,0,0,1,0,1243.524414
ARM,1996,0.00238141,1,71,1,0,0,1,,1,3,0,0,1,50400,0,0,1,0,0,0,1,120.0230408
ARM,1996,0.00238141,1,43,4,0,1,1,,1,1,0,0,1,138000,1,0,0,0,0,1,0,328.6345215
ARM,1996,0.00238141,1,32,5,0,0,1,,1,1,1,0,1,139440,1,0,0,0,1,0,0,332.0637512
ARM,1996,0.00238141,1,56,1,0,0,1,,1,1,0,0,1,324000,1,0,0,0,0,1,0,771.5766602
ARM,1996,0.00238141,1,49,4,0,1,1,,0,1,0,0,1,210000,1,0,0,0,0,1,0,500.0960083
ARM,1996,0.00238141,1,71,6,1,1,1,,0,3,0,0,1,765600,0,0,1,0,0,0,1,1823.207153
ARM,1996,0.00238141,1,57,5,1,1,1,,1,1,0,0,1,434145,1,0,0,0,0,1,0,1033.877075
ARM,1996,0.00238141,1,76,2,0,0,1,,1,3,1,0,1,24000,0,0,1,0,0,0,1,57.15382767
ARM,1996,0.00238141,1,61,3,1,1,1,,1,3,1,0,1,109200,0,0,1,0,0,0,1,260.0499268
ARM,1996,0.00238141,1,60,6,1,1,1,,0,1,0,0,1,84000,1,0,0,0,0,0,1,200.0384064
ARM,1996,0.00238141,1,69,3,1,1,1,,0,1,0,0,1,85200,1,0,0,0,0,0,1,202.8960876
ARM,1996,0.00238141,1,54,7,0,1,1,,1,2,0,0,0,48400,0,1,0,0,0,1,0,115.2602234
ARM,1996,0.00238141,1,25,4,0,1,1,,0,1,0,0,1,478080,1,0,0,0,1,0,0,1138.504272
ARM,1996,0.00238141,1,70,2,1,1,1,,0,3,0,0,1,752544,0,0,1,0,0,0,1,1792.115479
ARM,1996,0.00238141,1,40,4,1,1,1,,1,1,1,0,1,159757.5,1,0,0,0,0,1,0,380.4480286
ARM,1996,0.00238141,1,41,4,1,1,1,,1,2,1,0,1,0,0,1,0,0,0,1,0,0
ARM,1996,0.00238141,1,75,6,1,0,1,,1,3,0,0,1,774000,0,0,1,0,0,0,1,1843.210938
ARM,1996,0.00238141,1,72,2,1,1,1,,1,1,0,0,0,192000,1,0,0,0,0,0,1,457.2306213
ARM,1996,0.00238141,1,70,3,1,1,1,,0,3,0,0,1,1073400,0,0,1,0,0,0,1,2556.205078
ARM,1996,0.00238141,1,66,4,0,1,1,,1,3,0,0,1,104400,0,0,1,0,0,0,1,248.6191559
ARM,1996,0.00238141,1,62,3,1,1,1,,1,3,0,0,1,579780,0,0,1,0,0,0,1,1380.693604
ARM,1996,0.00238141,1,28,4,1,1,1,,0,1,0,0,1,377800,1,0,0,0,1,0,0,899.6965332
ARM,1996,0.00238141,1,33,1,0,0,1,,1,2,0,0,0,96000,0,1,0,0,1,0,0,228.6153107
ARM,1996,0.00238141,1,55,3,1,1,1,,1,3,0,0,1,406880,0,0,1,0,0,1,0,968.947876
ARM,1996,0.00238141,1,30,1,1,0,1,,0,1,0,0,1,0,1,0,0,0,1,0,0,0
ARM,1996,0.00238141,1,65,6,1,1,1,,1,1,1,0,1,92400,1,0,0,0,0,0,1,220.0422363
ARM,1996,0.00238141,1,36,1,0,0,1,,0,1,0,0,1,417000,1,0,0,0,1,0,0,993.0477905
ARM,1996,0.00238141,1,74,5,1,1,1,,1,3,0,0,1,500502,0,0,1,0,0,0,1,1191.900269
ARM,1996,0.00238141,1,78,2,1,1,1,,0,3,0,0,1,1392000,0,0,1,0,0,0,1,3314.922119
ARM,1996,0.00238141,1,25,3,1,1,1,,0,2,0,0,1,4177440,0,1,0,0,1,0,0,9948.195313
ARM,1996,0.00238141,1,34,4,1,1,1,,0,1,0,0,1,1222800,1,0,0,0,1,0,0,2911.987549
ARM,1996,0.00238141,1,43,7,1,1,1,,1,1,1,0,1,137254.5,1,0,0,0,0,1,0,326.8591614
ARM,1996,0.00238141,1,67,6,1,0,1,,0,3,0,0,1,945024,0,0,1,0,0,0,1,2250.489258
ARM,1996,0.00238141,1,39,4,1,1,1,,1,1,0,0,1,38400,1,0,0,0,1,0,0,91.44612885
ARM,1996,0.00238141,1,70,1,0,0,1,,1,1,0,0,1,98400,1,0,0,0,0,0,1,234.3307037
ARM,1996,0.00238141,1,44,4,0,1,1,,1,3,0,0,0,51757.5,0,0,1,0,0,1,0,123.255806
ARM,1996,0.00238141,1,32,4,0,0,1,,1,1,0,1,1,759780,1,0,0,0,1,0,0,1809.34729
ARM,1996,0.00238141,1,50,2,0,0,1,,0,3,0,1,1,120000,0,0,1,0,0,1,0,285.7691345
ARM,1996,0.00238141,1,42,7,1,1,1,,1,3,0,0,1,584266.5,0,0,1,0,0,1,0,1391.377808
ARM,1996,0.00238141,1,41,5,1,1,1,,1,3,0,0,1,183000,0,0,1,0,0,1,0,435.7979431
ARM,1996,0.00238141,1,41,5,1,1,1,,0,2,0,0,1,264000,0,1,0,0,0,1,0,628.6921387
ARM,1996,0.00238141,1,73,2,1,1,1,,0,3,0,0,1,133200,0,0,1,0,0,0,1,317.2037354
ARM,1996,0.00238141,1,44,1,1,0,1,,1,1,0,0,1,0,1,0,0,0,0,1,0,0
ARM,1996,0.00238141,1,25,5,0,1,1,,0,3,0,0,1,2527200,0,0,1,0,1,0,0,6018.29834
ARM,1996,0.00238141,1,25,4,0,1,1,,0,3,0,0,1,14400,0,0,1,0,1,0,0,34.29229736
ARM,1996,0.00238141,1,30,4,1,1,1,,1,1,0,0,1,292800,1,0,0,0,1,0,0,697.2767334
ARM,1996,0.00238141,1,51,2,0,1,0,,0,3,0,1,1,498000,0,0,1,0,0,1,0,1185.941895
ARM,1996,0.00238141,1,46,6,1,1,1,,1,1,1,0,1,194400,1,0,0,0,0,1,0,462.9460144
ARM,1996,0.00238141,1,65,1,1,0,1,,1,3,0,0,1,199200,0,0,1,0,0,0,1,474.37677
ARM,1996,0.00238141,1,62,4,0,1,1,,0,3,0,0,1,1044360,0,0,1,0,0,0,1,2487.048828
ARM,1996,0.00238141,1,42,5,1,1,1,,1,1,0,0,1,300000,1,0,0,0,0,1,0,714.4228516
ARM,1996,0.00238141,1,63,6,1,1,1,,0,3,0,0,1,218400,0,0,1,0,0,0,1,520.0998535
ARM,1996,0.00238141,1,45,4,1,1,1,,1,1,0,0,1,0,1,0,0,0,0,1,0,0
ARM,1996,0.00238141,1,68,4,1,1,1,,0,1,0,0,1,488400,1,0,0,0,0,0,1,1163.080444
ARM,1996,0.00238141,1,66,2,1,1,1,,0,3,0,0,1,574200,0,0,1,0,0,0,1,1367.405396
ARM,1996,0.00238141,1,38,1,1,0,1,,0,1,0,0,1,0,1,0,0,0,1,0,0,0
ARM,1996,0.00238141,1,33,5,1,1,1,,1,1,0,0,1,242384,1,0,0,0,1,0,0,577.2155762
ARM,1996,0.00238141,1,57,1,1,0,1,,0,2,0,0,1,1880940,0,1,0,0,0,1,0,4479.288574
ARM,1996,0.00238141,1,49,4,0,1,1,,1,1,0,0,1,80400,1,0,0,0,0,1,0,191.465332
ARM,1996,0.00238141,1,43,3,0,0,1,,1,3,0,0,0,82560,0,0,1,0,0,1,0,196.6091766
ARM,1996,0.00238141,1,49,4,0,1,1,,0,3,1,0,1,834000,0,0,1,0,0,1,0,1986.095581
ARM,1996,0.00238141,1,35,4,1,1,1,,1,1,1,0,1,0,1,0,0,0,1,0,0,0
ARM,1996,0.00238141,1,76,2,1,1,1,,1,3,0,0,1,268072.5,0,0,1,0,0,0,1,638.3903809
ARM,1996,0.00238141,1,42,1,0,0,1,,0,1,0,0,1,213600,1,0,0,0,0,1,0,508.6690674
ARM,1996,0.00238141,1,56,3,0,1,1,,0,3,0,0,1,246000,0,0,1,0,0,1,0,585.8267212
ARM,1996,0.00238141,1,46,6,0,1,1,,0,3,0,0,0,0,0,0,1,0,0,1,0,0
ARM,1996,0.00238141,1,40,3,1,1,1,,1,2,1,0,1,642180,0,1,0,0,0,1,0,1529.293579
ARM,1996,0.00238141,1,72,2,1,1,1,,1,3,0,0,1,207600,0,0,1,0,0,0,1,494.3806152
ARM,1996,0.00238141,1,60,7,1,1,1,,0,3,0,0,1,704400,0,0,1,0,0,0,1,1677.464844
ARM,1996,0.00238141,1,23,3,1,0,1,,0,1,0,0,1,157800,1,0,0,0,1,0,0,375.7864075
ARM,1996,0.00238141,1,39,4,1,1,1,,1,1,0,0,1,399600,1,0,0,0,1,0,0,951.6112671
ARM,1996,0.00238141,1,37,4,0,1,1,,1,1,0,0,1,36000,1,0,0,0,1,0,0,85.73074341
ARM,1996,0.00238141,1,82,2,1,0,1,,0,3,0,0,1,156000,0,0,1,0,0,0,1,371.4998779
ARM,1996,0.00238141,1,60,8,0,0,1,,1,3,0,0,0,532908,0,0,1,0,0,0,1,1269.072144
ARM,1996,0.00238141,1,34,4,1,1,1,,0,1,0,0,1,1416000,1,0,0,0,1,0,0,3372.075928
ARM,1996,0.00238141,1,44,4,1,1,1,,0,2,0,0,1,201600,0,1,0,0,0,1,0,480.0921631
ARM,1996,0.00238141,1,47,5,1,1,1,,1,1,0,0,1,224715,1,0,0,0,0,1,0,535.1384277
ARM,1996,0.00238141,1,28,4,1,1,1,,0,1,0,0,1,252800,1,0,0,0,1,0,0,602.0203247
ARM,1996,0.00238141,1,39,5,0,1,1,,1,1,1,0,1,188400,1,0,0,0,1,0,0,448.6575623
ARM,1996,0.00238141,1,40,4,0,1,1,,0,1,0,0,1,355920,1,0,0,0,0,1,0,847.5912476
ARM,1996,0.00238141,1,76,7,1,0,1,,1,1,0,0,1,330900,1,0,0,0,0,0,1,788.0084229
ARM,1996,0.00238141,1,56,2,1,1,1,,0,1,0,0,1,252000,1,0,0,0,0,1,0,600.1151733
ARM,1996,0.00238141,1,48,5,1,1,1,,0,1,0,0,0,84000,1,0,0,0,0,1,0,200.0384064
ARM,1996,0.00238141,1,33,6,1,1,1,,0,1,0,0,1,333600,1,0,0,0,1,0,0,794.4382324
ARM,1996,0.00238141,1,36,2,0,0,1,,0,1,0,0,0,216000,1,0,0,0,1,0,0,514.3844604
ARM,1996,0.00238141,1,46,6,1,1,1,,1,1,0,0,1,1252153.5,1,0,0,0,0,1,0,2981.890381
ARM,1996,0.00238141,1,45,5,1,1,1,,1,1,1,0,0,57000,1,0,0,0,0,1,0,135.7403412
ARM,1996,0.00238141,1,42,6,1,1,1,,0,1,0,0,1,660000,1,0,0,0,0,1,0,1571.730225
ARM,1996,0.00238141,1,61,5,0,0,1,,1,1,0,0,1,588500,1,0,0,0,0,0,1,1401.459473
ARM,1996,0.00238141,1,77,3,1,1,1,,1,1,0,0,1,844980,1,0,0,0,0,0,1,2012.243408
ARM,1996,0.00238141,1,57,3,1,1,1,,1,1,0,0,1,540000,1,0,0,0,0,1,0,1285.961182
ARM,1996,0.00238141,1,55,4,0,0,1,,1,1,0,0,1,348157.5,1,0,0,0,0,1,0,829.1055908
ARM,1996,0.00238141,1,42,2,0,0,1,,1,1,0,0,1,68400,1,0,0,0,0,1,0,162.8884125
ARM,1996,0.00238141,1,71,8,0,0,1,,0,3,0,0,1,438000,0,0,1,0,0,0,1,1043.057373
ARM,1996,0.00238141,1,59,5,1,1,1,,1,1,0,0,1,411090,1,0,0,0,0,1,0,978.9736328
ARM,1996,0.00238141,1,68,6,1,1,1,,0,3,0,0,1,98000,0,0,1,0,0,0,1,233.3781281
ARM,1996,0.00238141,1,71,2,1,1,1,,1,3,0,0,1,79200,0,0,1,0,0,0,1,188.6076355
ARM,1996,0.00238141,1,47,4,0,1,1,,1,1,0,0,1,2397750,1,0,0,0,0,1,0,5710.024902
